CustomerID,Gender,SeniorCitizen,Age,Tenure,MonthlyCharges,TotalCharges,InternetService,Contract,PaymentMethod,TechSupport,OnlineSecurity,StreamingTV,StreamingMovies,PhoneService,MultipleLines,Dependents,Complaints,SatisfactionScore,SupportTickets,UsageHours,DataConsumption,Churn
CUST-11320,Male,1,66,6,64.02,370.23,DSL,Two year,Credit card (automatic),No,Yes,No,Yes,Yes,No,No,0,4,2,179.9,406.0,No
CUST-11321,Female,0,30,24,116.7,2819.53,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,No,No,0,3,3,24.6,24.2,Yes
CUST-11322,Male,0,20,37,19.98,742.26,No,Two year,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,4,1,129.9,118.0,No
CUST-11323,Male,0,21,45,102.36,4587.65,Fiber optic,Month-to-month,Electronic check,No,No,Yes,Yes,Yes,Yes,Yes,1,3,0,61.1,116.2,Yes
CUST-11324,Female,0,21,51,97.59,4965.4,Fiber optic,Two year,Bank transfer (automatic),No,No,Yes,Yes,Yes,No,No,0,5,3,186.5,394.2,No
CUST-11325,Male,0,60,45,94.39,4231.18,Fiber optic,Month-to-month,Mailed check,Yes,No,No,Yes,Yes,No,No,0,3,4,88.8,107.8,Yes
CUST-11326,Male,0,45,63,94.66,5952.32,Fiber optic,One year,Electronic check,No,No,Yes,No,Yes,Yes,No,1,3,1,111.5,261.2,Yes
CUST-11327,Male,0,24,29,19.05,533.74,No,Month-to-month,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,4,1,52.0,101.9,No
CUST-11328,Male,0,43,25,77.61,1932.52,Fiber optic,One year,Electronic check,No,No,No,No,Yes,Yes,Yes,0,4,1,134.4,216.5,No
CUST-11329,Female,0,28,10,103.15,1043.14,Fiber optic,Month-to-month,Electronic check,No,No,Yes,Yes,Yes,Yes,No,1,2,1,88.0,190.0,Yes
CUST-11330,Male,0,41,35,19.53,711.11,No,Two year,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,5,2,23.9,32.3,No
CUST-11331,Female,0,60,55,56.2,3073.63,DSL,One year,Bank transfer (automatic),No,No,Yes,No,Yes,No,No,1,3,0,96.7,121.7,No
CUST-11332,Female,0,27,25,68.41,1698.24,Fiber optic,Month-to-month,Electronic check,No,No,No,No,Yes,No,Yes,0,4,1,63.1,78.6,Yes
CUST-11333,Male,0,54,45,31.32,1379.53,No,Two year,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,0,3,3,111.6,124.2,No
CUST-11334,Female,0,30,12,67.33,791.48,DSL,Month-to-month,Mailed check,Yes,No,No,Yes,Yes,No,No,0,4,1,276.1,633.1,No
CUST-11335,Female,0,61,4,103.07,,Fiber optic,Month-to-month,Electronic check,Yes,Yes,Yes,No,Yes,No,No,0,5,3,76.6,112.3,Yes
CUST-11336,Female,0,59,67,52.04,3484.38,DSL,Month-to-month,Bank transfer (automatic),Yes,No,No,No,Yes,No,Yes,1,3,2,46.7,106.8,Yes
CUST-11337,Male,0,56,17,18.25,296.23,No,Two year,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,4,1,150.0,345.3,No
CUST-11338,Female,0,36,65,65.4,4230.02,DSL,Month-to-month,Bank transfer (automatic),Yes,No,No,Yes,Yes,No,Yes,1,2,3,56.8,58.1,Yes
CUST-11339,Female,1,67,53,62.65,3324.23,DSL,Month-to-month,Electronic check,Yes,No,No,No,Yes,Yes,No,1,3,1,80.7,70.1,No
CUST-11340,Female,0,29,57,18.25,1034.8,No,Two year,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,3,0,46.2,113.0,No
CUST-11341,Male,0,39,28,72.88,2036.22,DSL,Two year,Electronic check,No,No,Yes,Yes,Yes,No,No,0,3,5,108.7,126.0,No
CUST-11342,Female,0,64,16,108.04,1752.34,Fiber optic,Month-to-month,Electronic check,Yes,No,Yes,Yes,No,No phone service,Yes,0,4,0,160.4,232.5,Yes
CUST-11343,Male,0,54,21,89.62,1885.71,Fiber optic,One year,Electronic check,No,Yes,No,No,Yes,Yes,No,0,3,1,136.9,139.8,Yes
CUST-11344,Male,1,75,42,55.16,2310.02,DSL,Two year,Electronic check,No,No,Yes,No,Yes,No,No,0,5,0,83.8,201.9,No
CUST-11345,Male,0,63,54,80.85,4351.13,Fiber optic,Month-to-month,Credit card (automatic),No,No,No,Yes,Yes,No,No,0,3,2,39.3,37.5,No
CUST-11346,Male,0,29,32,22.34,710.6,No,Two year,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,No,No phone service,No,0,3,1,125.9,273.5,No
CUST-11347,Male,0,46,38,79.86,3056.39,Fiber optic,Month-to-month,Bank transfer (automatic),No,No,No,Yes,Yes,No,No,0,4,0,199.6,451.8,No
CUST-11348,Male,0,38,70,76.09,5354.21,DSL,One year,Electronic check,No,Yes,Yes,No,Yes,Yes,No,1,2,3,55.0,130.4,Yes
CUST-11349,Female,0,28,38,79.06,2996.91,DSL,Month-to-month,Credit card (automatic),No,Yes,Yes,No,Yes,Yes,No,0,4,0,185.1,293.0,No
CUST-11350,Male,0,54,54,74.1,3983.94,DSL,One year,Electronic check,No,Yes,Yes,No,Yes,Yes,No,0,5,0,144.2,253.2,No
CUST-11351,Female,0,35,60,82.87,4997.07,Fiber optic,Month-to-month,Electronic check,No,No,Yes,No,Yes,No,Yes,0,4,0,149.8,249.3,No
CUST-11352,Female,0,61,47,94.29,4410.3,Fiber optic,One year,Electronic check,No,No,Yes,No,Yes,Yes,Yes,0,5,3,62.1,106.5,No
CUST-11353,Male,0,44,12,61.41,724.76,DSL,Month-to-month,Mailed check,Yes,No,No,No,Yes,Yes,No,0,3,0,100.6,121.8,No
CUST-11354,Female,0,54,53,22.6,1180.05,No,Month-to-month,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,0,3,4,75.0,133.6,No
CUST-11355,Female,0,29,33,55.55,1837.1,DSL,Month-to-month,Electronic check,No,No,No,No,Yes,Yes,No,0,5,1,95.0,118.0,No
CUST-11356,Female,0,40,28,74.28,2074.36,Fiber optic,Two year,Electronic check,No,No,No,No,Yes,No,No,1,2,5,24.8,44.5,Yes
CUST-11357,Female,1,71,3,95.59,274.0,Fiber optic,Month-to-month,Credit card (automatic),Yes,No,Yes,No,Yes,No,Yes,0,4,1,70.0,154.0,Yes
CUST-11358,Male,0,55,26,22.49,600.82,No,Month-to-month,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,0,3,2,66.9,53.9,No
CUST-11359,Female,1,76,54,21.37,1163.83,No,Month-to-month,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,0,4,2,177.2,401.8,No
CUST-11360,Male,0,42,40,101.41,4086.13,Fiber optic,One year,Mailed check,No,Yes,Yes,Yes,Yes,No,Yes,0,3,0,118.7,184.9,No
CUST-11361,Female,0,21,66,70.71,4655.58,DSL,Month-to-month,Electronic check,No,No,Yes,Yes,Yes,No,No,0,3,1,163.0,299.5,No
CUST-11362,Female,0,47,68,67.76,4628.4,Fiber optic,One year,Bank transfer (automatic),No,No,No,No,Yes,No,No,0,4,3,54.8,67.8,No
CUST-11363,Male,0,47,47,52.4,2450.95,DSL,Month-to-month,Electronic check,No,No,No,No,Yes,Yes,No,0,4,3,219.8,549.0,Yes
CUST-11364,Female,0,30,2,22.1,22.1,No,Month-to-month,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,No,No phone service,Yes,0,4,2,166.6,307.5,No
CUST-11365,Female,0,59,42,105.75,4420.55,Fiber optic,One year,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,No,No,0,3,3,136.3,334.5,No
CUST-11366,Female,0,31,34,56.01,1904.85,DSL,Two year,Credit card (automatic),No,No,No,Yes,Yes,No,Yes,0,4,1,92.3,195.1,No
CUST-11367,Male,1,79,21,86.83,1842.03,Fiber optic,Month-to-month,Electronic check,Yes,Yes,No,No,Yes,No,No,0,4,0,65.0,148.8,No
CUST-11368,Female,0,25,44,81.84,3574.4,Fiber optic,Month-to-month,Mailed check,No,No,Yes,No,No,No phone service,Yes,1,2,1,153.7,190.5,Yes
CUST-11369,Male,0,41,2,64.7,149.32,DSL,Month-to-month,Credit card (automatic),No,Yes,No,Yes,No,No phone service,No,0,4,0,46.0,87.2,No
CUST-11370,Female,0,35,59,79.55,4706.41,Fiber optic,One year,Bank transfer (automatic),No,No,No,Yes,Yes,No,Yes,0,4,1,71.6,100.4,No
CUST-11371,Male,0,52,16,65.27,1016.39,DSL,Month-to-month,Credit card (automatic),Yes,No,Yes,No,Yes,No,No,0,4,1,121.8,266.7,Yes
CUST-11372,Male,0,42,20,72.06,1417.58,Fiber optic,Two year,Credit card (automatic),No,No,No,No,Yes,No,Yes,0,4,0,49.8,122.5,No
CUST-11373,Female,0,34,26,74.97,1923.76,DSL,Month-to-month,Bank transfer (automatic),Yes,No,Yes,No,Yes,Yes,Yes,0,4,2,164.8,191.7,No
CUST-11374,Female,1,72,16,88.73,1430.42,Fiber optic,Month-to-month,Electronic check,No,No,No,Yes,Yes,Yes,No,0,4,0,9.5,19.5,Yes
CUST-11375,Male,0,41,70,61.01,4274.36,DSL,Month-to-month,Bank transfer (automatic),No,No,No,Yes,Yes,No,No,0,5,0,210.0,434.0,No
CUST-11376,Male,0,24,23,67.07,1534.14,DSL,One year,Bank transfer (automatic),No,No,No,Yes,Yes,Yes,No,0,4,1,96.7,134.9,No
CUST-11377,Female,0,30,42,27.95,1149.2,No,One year,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,1,3,4,254.4,265.4,No
CUST-11378,Male,1,65,37,19.21,704.35,No,Month-to-month,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,No,No phone service,No,1,2,1,102.9,138.1,No
CUST-11379,Female,0,22,72,107.19,7728.61,Fiber optic,Two year,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,No,No,0,4,1,123.3,133.8,No
CUST-11380,Female,0,53,6,74.73,423.98,Fiber optic,Month-to-month,Mailed check,No,No,No,No,Yes,Yes,No,0,3,1,227.8,524.4,Yes
CUST-11381,Female,0,43,37,80.64,3005.08,DSL,One year,Mailed check,Yes,No,Yes,Yes,Yes,No,No,0,3,1,50.7,111.9,No
CUST-11382,Female,0,59,22,58.21,1254.39,DSL,Month-to-month,Electronic check,Yes,No,No,No,Yes,Yes,Yes,0,3,1,89.8,188.6,Yes
CUST-11383,Male,0,62,6,87.07,528.91,Fiber optic,Month-to-month,Credit card (automatic),Yes,No,No,Yes,Yes,No,No,0,3,0,42.0,87.8,No
CUST-11384,Female,0,48,32,98.32,3127.59,Fiber optic,Two year,Credit card (automatic),No,No,Yes,Yes,Yes,No,No,0,3,2,83.1,123.0,No
CUST-11385,Male,0,27,17,53.14,878.88,DSL,Two year,Bank transfer (automatic),No,No,No,No,Yes,Yes,No,0,4,5,202.9,475.2,No
CUST-11386,Female,0,63,38,18.25,684.8,No,Month-to-month,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,No,No,1,2,0,128.4,279.6,Yes
CUST-11387,Male,0,43,17,22.95,400.17,No,One year,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,2,3,41.4,96.9,No
CUST-11388,Female,0,39,37,104.85,3856.71,Fiber optic,Month-to-month,Electronic check,No,Yes,Yes,No,Yes,Yes,No,1,3,1,201.1,331.5,Yes
CUST-11389,Male,0,29,23,99.34,2283.36,Fiber optic,One year,Electronic check,No,Yes,Yes,Yes,No,No phone service,Yes,0,4,1,163.5,209.7,Yes
CUST-11390,Male,0,49,49,85.38,4177.99,Fiber optic,Month-to-month,Mailed check,Yes,Yes,No,No,Yes,No,Yes,1,4,3,93.3,177.5,Yes
CUST-11391,Female,0,44,61,48.55,2957.2,DSL,Two year,Electronic check,No,No,No,No,No,No phone service,Yes,0,4,0,132.9,260.5,No
CUST-11392,Female,0,50,49,57.57,2847.54,DSL,Month-to-month,Electronic check,No,No,No,Yes,Yes,No,No,0,2,2,54.9,109.8,Yes
CUST-11393,Female,0,37,61,88.83,5409.57,DSL,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,No,Yes,Yes,Yes,0,3,3,247.2,360.6,No
CUST-11394,Female,0,56,32,58.95,1915.9,DSL,Month-to-month,Credit card (automatic),No,No,Yes,No,Yes,No,No,1,2,3,47.6,79.8,Yes
CUST-11395,Male,1,79,63,97.71,6158.03,Fiber optic,Month-to-month,Electronic check,Yes,Yes,No,No,Yes,Yes,Yes,0,3,0,131.4,130.0,No
CUST-11396,Female,0,57,7,84.61,612.82,Fiber optic,Month-to-month,Mailed check,No,Yes,No,No,Yes,Yes,Yes,0,3,1,298.3,543.0,Yes
CUST-11397,Male,0,30,22,26.9,582.73,No,Month-to-month,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,0,4,1,93.3,148.3,No
CUST-11398,Male,0,31,6,92.87,532.31,Fiber optic,One year,Credit card (automatic),No,No,Yes,No,Yes,Yes,Yes,0,4,2,45.2,50.8,Yes
CUST-11399,Female,0,61,61,99.34,6034.8,Fiber optic,Month-to-month,Mailed check,No,No,Yes,Yes,Yes,Yes,No,0,3,0,210.7,345.1,Yes
CUST-11400,Male,0,57,14,87.12,1224.13,DSL,One year,Electronic check,Yes,Yes,No,Yes,Yes,Yes,No,0,4,1,54.9,76.4,No
CUST-11401,Male,0,39,16,60.47,993.31,DSL,One year,Electronic check,Yes,No,No,No,Yes,Yes,No,1,3,3,17.7,33.9,Yes
CUST-11402,Male,0,35,3,19.64,33.19,No,Two year,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,4,2,72.9,158.4,No
CUST-11403,Male,0,46,9,77.85,712.0,Fiber optic,Two year,Mailed check,No,No,Yes,No,Yes,No,No,0,5,0,181.7,271.8,No
CUST-11404,Female,0,60,47,78.55,3695.65,DSL,Two year,Electronic check,Yes,No,Yes,Yes,Yes,No,No,0,4,1,126.0,279.4,No
CUST-11405,Female,0,33,42,98.13,,DSL,One year,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,Yes,No,0,3,0,166.5,182.4,No
CUST-11406,Female,0,63,42,20.63,849.39,No,Month-to-month,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,4,1,68.6,129.0,No
CUST-11407,Female,0,52,23,44.06,987.61,DSL,One year,Bank transfer (automatic),No,No,No,No,No,No phone service,Yes,0,3,3,120.4,184.2,No
CUST-11408,Male,1,70,3,26.7,54.58,No,Two year,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,0,3,3,346.1,498.3,No
CUST-11409,Male,1,69,1,87.75,87.75,Fiber optic,Month-to-month,Bank transfer (automatic),No,No,No,Yes,Yes,Yes,Yes,1,3,1,48.2,57.3,Yes
CUST-11410,Female,0,21,67,57.67,3846.71,DSL,Month-to-month,Bank transfer (automatic),No,Yes,No,No,Yes,No,No,0,4,1,156.5,189.7,No
CUST-11411,Female,0,22,71,82.83,5858.51,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,No,No,No,Yes,No,No,1,2,2,84.5,133.4,No
CUST-11412,Female,0,27,3,101.83,291.37,Fiber optic,One year,Electronic check,No,No,Yes,Yes,Yes,Yes,No,0,5,1,68.5,152.4,No
CUST-11413,Male,0,46,49,98.83,4844.71,Fiber optic,Month-to-month,Electronic check,Yes,No,Yes,No,Yes,Yes,No,1,3,0,74.6,129.6,Yes
CUST-11414,Female,0,49,67,78.37,5277.76,DSL,One year,Electronic check,Yes,Yes,No,Yes,Yes,No,Yes,0,3,2,140.7,249.4,No
CUST-11415,Female,0,48,55,92.58,5117.24,Fiber optic,One year,Bank transfer (automatic),Yes,No,Yes,No,Yes,No,No,0,3,1,100.9,202.9,No
CUST-11416,Female,0,19,4,29.67,104.98,No,Two year,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,1,4,1,96.2,124.6,No
CUST-11417,Male,0,29,31,67.06,2052.83,DSL,One year,Mailed check,No,No,Yes,Yes,Yes,No,Yes,0,3,2,24.2,35.0,Yes
CUST-11418,Male,0,44,66,92.88,6159.82,Fiber optic,Two year,Electronic check,No,No,Yes,No,Yes,Yes,No,0,4,2,57.3,128.5,No
CUST-11419,Male,0,22,64,77.17,4937.46,DSL,Month-to-month,Electronic check,Yes,No,Yes,Yes,Yes,No,No,1,3,1,153.5,136.3,No
CUST-11420,Male,0,54,31,87.19,2731.59,Fiber optic,Month-to-month,Bank transfer (automatic),No,Yes,No,No,Yes,Yes,Yes,0,3,1,269.1,450.2,Yes
CUST-11421,Male,0,44,63,98.32,6196.42,Fiber optic,Month-to-month,Mailed check,No,No,Yes,Yes,Yes,Yes,Yes,0,3,0,78.1,133.6,No
CUST-11422,Male,1,79,66,56.55,3755.48,DSL,Month-to-month,Electronic check,No,No,No,No,Yes,Yes,No,1,3,3,181.3,315.2,Yes
CUST-11423,Male,0,50,31,21.44,661.47,No,Month-to-month,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,3,3,75.3,157.7,No
CUST-11424,Male,0,21,47,72.35,3407.77,DSL,One year,Bank transfer (automatic),Yes,No,No,Yes,Yes,Yes,Yes,0,4,1,130.0,203.7,No
CUST-11425,Female,1,73,22,23.52,519.58,No,One year,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,3,0,125.0,279.3,No
CUST-11426,Female,1,75,46,59.05,2699.49,DSL,One year,Electronic check,No,No,No,Yes,Yes,No,No,0,4,1,125.6,172.9,No
CUST-11427,Male,0,61,58,81.42,4738.19,Fiber optic,Month-to-month,Bank transfer (automatic),No,No,Yes,No,Yes,No,No,1,3,1,178.5,245.8,No
CUST-11428,Male,0,48,61,69.9,4237.19,DSL,Month-to-month,Credit card (automatic),No,No,No,Yes,Yes,Yes,No,0,3,1,345.7,843.1,No
CUST-11429,Female,0,61,46,73.37,3366.76,DSL,One year,Electronic check,Yes,No,Yes,No,Yes,Yes,Yes,0,4,2,91.2,123.3,No
CUST-11430,Male,0,41,1,88.0,110.19,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,No,No,Yes,Yes,No,No,0,3,3,115.3,129.9,Yes
CUST-11431,Male,0,27,25,30.33,758.41,No,Month-to-month,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,0,4,1,71.9,125.0,No
CUST-11432,Male,0,19,61,57.57,3486.43,DSL,Month-to-month,Mailed check,Yes,No,No,No,Yes,No,No,1,2,2,70.9,171.5,Yes
CUST-11433,Female,0,48,14,89.59,1236.71,Fiber optic,Month-to-month,Electronic check,No,No,Yes,Yes,No,No phone service,No,0,4,1,130.5,277.3,Yes
CUST-11434,Female,0,42,45,23.19,1020.13,No,Month-to-month,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,4,0,63.0,97.1,No
CUST-11435,Female,0,21,39,92.76,3604.3,Fiber optic,Month-to-month,Electronic check,No,No,No,Yes,Yes,Yes,No,0,5,3,101.6,168.6,Yes
CUST-11436,Female,0,28,66,32.3,2111.72,No,Month-to-month,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,0,4,2,122.4,305.6,No
CUST-11437,Female,0,34,32,76.19,2450.8,Fiber optic,One year,Electronic check,No,Yes,No,No,Yes,No,Yes,1,2,1,36.8,74.4,Yes
CUST-11438,Male,0,61,58,46.01,2678.15,DSL,Month-to-month,Electronic check,No,No,No,No,Yes,No,No,1,2,2,58.8,57.1,Yes
CUST-11439,Female,0,19,56,62.19,3460.74,DSL,Month-to-month,Electronic check,Yes,Yes,No,No,Yes,No,Yes,0,3,5,200.2,367.7,No
CUST-11440,Male,0,23,6,51.99,308.64,DSL,Two year,Bank transfer (automatic),No,No,No,No,Yes,Yes,No,0,4,1,132.1,317.2,No
CUST-11441,Male,0,26,67,91.65,6128.3,Fiber optic,One year,Credit card (automatic),No,No,Yes,Yes,No,No phone service,No,0,4,1,350.0,394.9,No
CUST-11442,Female,1,68,50,99.49,4964.73,Fiber optic,Month-to-month,Mailed check,Yes,No,Yes,No,Yes,Yes,No,0,4,1,70.8,149.8,No
CUST-11443,Female,0,37,38,78.13,2973.5,Fiber optic,Two year,Electronic check,No,No,No,Yes,Yes,No,No,1,2,1,161.0,242.4,No
CUST-11444,Male,0,46,3,26.04,102.04,No,Month-to-month,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,0,4,0,73.6,76.8,No
CUST-11445,Male,0,38,5,97.71,512.39,Fiber optic,Month-to-month,Mailed check,Yes,Yes,No,Yes,Yes,No,Yes,1,3,2,155.8,346.7,Yes
CUST-11446,Male,0,26,24,74.92,1792.86,DSL,Two year,Bank transfer (automatic),Yes,No,Yes,No,Yes,Yes,No,0,3,1,120.0,226.5,No
CUST-11447,Female,0,45,54,18.25,979.09,No,Two year,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,3,5,68.6,56.4,No
CUST-11448,Female,0,25,34,20.9,711.68,No,Month-to-month,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,0,4,1,328.6,727.0,No
CUST-11449,Female,0,48,39,89.56,3491.29,Fiber optic,One year,Electronic check,No,No,No,Yes,Yes,Yes,Yes,1,3,0,135.2,231.3,Yes
CUST-11450,Female,0,37,48,25.44,1194.83,No,One year,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,0,4,1,57.0,106.1,No
CUST-11451,Female,1,73,49,86.03,4220.19,Fiber optic,Month-to-month,Electronic check,Yes,Yes,No,No,No,No phone service,No,0,3,0,63.2,111.1,No
CUST-11452,Male,0,25,34,47.53,1621.1,DSL,Month-to-month,Mailed check,No,No,No,No,No,No phone service,No,0,4,2,40.7,59.6,No
CUST-11453,Female,0,38,7,70.33,489.33,DSL,Month-to-month,Credit card (automatic),No,No,Yes,Yes,Yes,No,No,0,4,1,88.8,91.6,Yes
CUST-11454,Male,1,76,18,83.33,1494.78,Fiber optic,Two year,Credit card (automatic),No,Yes,No,No,Yes,Yes,No,0,4,2,167.3,338.3,No
CUST-11455,Male,0,40,70,84.89,5968.64,Fiber optic,Month-to-month,Credit card (automatic),No,Yes,No,No,Yes,No,No,0,3,2,103.0,202.2,No
CUST-11456,Male,0,23,34,54.42,1856.33,DSL,One year,Electronic check,No,No,No,No,Yes,Yes,Yes,1,1,5,216.4,489.2,Yes
CUST-11457,Female,0,20,51,97.07,4969.55,Fiber optic,Month-to-month,Bank transfer (automatic),No,Yes,Yes,No,Yes,Yes,No,0,4,3,297.0,547.9,No
CUST-11458,Female,0,22,68,23.4,1618.43,No,Month-to-month,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,4,0,42.0,36.8,No
CUST-11459,Female,0,26,14,95.82,1360.09,Fiber optic,One year,Credit card (automatic),No,Yes,No,Yes,Yes,No,Yes,0,5,1,90.6,136.0,Yes
CUST-11460,Male,0,24,69,20.74,1457.64,No,One year,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,4,0,94.8,92.7,No
CUST-11461,Male,0,21,8,60.86,502.44,DSL,Month-to-month,Electronic check,No,No,No,Yes,Yes,No,No,1,3,2,66.7,121.0,Yes
CUST-11462,Male,0,56,15,18.25,253.96,No,Month-to-month,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,2,0,76.4,87.5,Yes
CUST-11463,Male,0,22,59,49.45,2901.17,DSL,One year,Bank transfer (automatic),No,No,No,No,Yes,No,No,0,3,1,99.7,239.7,No
CUST-11464,Male,0,28,11,23.57,240.9,No,Month-to-month,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,1,3,2,15.0,16.0,Yes
CUST-11465,Male,0,32,20,101.42,2017.73,Fiber optic,Month-to-month,Electronic check,No,Yes,No,Yes,Yes,Yes,No,0,3,2,137.8,305.4,No
CUST-11466,Female,0,51,55,85.46,4691.6,DSL,One year,Credit card (automatic),Yes,No,Yes,Yes,Yes,Yes,No,0,3,2,75.4,138.4,No
CUST-11467,Female,0,30,36,99.39,3596.71,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,No,Yes,Yes,No,No phone service,No,1,2,1,132.4,175.3,Yes
CUST-11468,Female,0,24,14,74.29,1031.71,Fiber optic,Month-to-month,Bank transfer (automatic),No,No,No,No,Yes,No,Yes,0,5,2,280.6,602.0,No
CUST-11469,Female,0,57,58,75.35,4383.93,DSL,Month-to-month,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,No,No,0,3,0,125.7,307.0,No
CUST-11470,Male,0,23,38,80.54,3084.75,DSL,Two year,Bank transfer (automatic),No,No,Yes,Yes,Yes,Yes,Yes,1,2,3,66.1,69.1,No
CUST-11471,Male,0,56,1,68.3,68.3,Fiber optic,Month-to-month,Mailed check,No,No,No,No,Yes,No,No,0,3,1,142.8,318.0,No
CUST-11472,Female,0,47,65,55.41,3571.67,DSL,One year,Electronic check,No,No,No,No,Yes,Yes,No,0,3,0,152.3,332.0,No
CUST-11473,Male,1,78,1,54.54,77.86,DSL,Month-to-month,Mailed check,No,No,Yes,No,Yes,No,Yes,1,3,2,68.8,144.0,Yes
CUST-11474,Female,0,42,60,94.83,5674.1,Fiber optic,Month-to-month,Bank transfer (automatic),No,No,Yes,Yes,No,No phone service,No,1,3,0,147.3,185.6,No
CUST-11475,Female,0,45,25,80.0,1979.21,DSL,Month-to-month,Electronic check,No,No,Yes,Yes,Yes,Yes,No,0,3,3,94.3,199.0,Yes
CUST-11476,Female,0,37,10,57.66,564.31,DSL,Month-to-month,Electronic check,No,No,Yes,No,Yes,No,No,0,4,0,107.4,100.4,No
CUST-11477,Male,0,56,50,80.07,3984.66,Fiber optic,Two year,Bank transfer (automatic),No,No,No,Yes,Yes,No,No,0,4,2,155.0,151.8,No
